"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","type","longitude","latitude","date","time","time.out","site","location","status","depth","observer","maxn.complete.yyyymmdd","maxn.checker","successful.count","successful.length","left.cam","right.cam","rear.cam","video.notes","raw.hd","con.hd","forward.habitat.image.saved","backward.habitat.image.saved","habitat.classification","length.analyst","length.complete.date.yyyymmdd","notes"
"2019-08-Ningaloo_stereo-BRUVS","1.06","1.06_L378.avi","1","17.25533","Sparidae","Argyrops","spinifer",NA,4,"new",113.523387,-22.83153691,12082019,"10:06:00","11:31:00",1,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190911,"Todd ","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191202,""
"2019-08-Ningaloo_stereo-BRUVS","1.06","1.06_L378.avi","1","24.87133","Synodontidae","Saurida","undosquamis",NA,1,"new",113.523387,-22.83153691,12082019,"10:06:00","11:31:00",1,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190911,"Todd ","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191202,""
"2019-08-Ningaloo_stereo-BRUVS","1.06","1.06_L378.avi","1","26.73800","Tetraodontidae","Lagocephalus","lunaris",NA,1,"new",113.523387,-22.83153691,12082019,"10:06:00","11:31:00",1,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190911,"Todd ","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191202,""
"2019-08-Ningaloo_stereo-BRUVS","1.06","1.06_L378.avi","1","12.93800","Triakidae","Mustelus","ravidus",NA,1,"new",113.523387,-22.83153691,12082019,"10:06:00","11:31:00",1,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190911,"Todd ","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191202,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","9.07867","Acanthuridae","Naso","hexacanthus",NA,6,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","7.44667","Carangidae","Seriola","dumerili",NA,1,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","13.71267","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","20.69000","Echeneidae","Echeneis","naucrates",NA,2,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","21.58933","Labridae","Bodianus","solatus",NA,2,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","25.34600","Labridae","Choerodon","zamboangae",NA,2,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","8.64467","Lethrinidae","Gymnocranius","grandoculis",NA,3,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","19.39067","Lethrinidae","Gymnocranius","griseus",NA,1,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","13.33333","Lethrinidae","Lethrinus","miniatus",NA,5,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","19.28333","Lethrinidae","Lethrinus","ravus",NA,2,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","9.39333","Mullidae","Parupeneus","spilurus",NA,1,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","24.69667","Pomacanthidae","Pomacanthus","semicirculatus",NA,2,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.01","10.01_L373.avi","1","11.91200","Serranidae","Epinephelus","areolatus",NA,1,"new",113.5564085,-22.67587323,14082019,"12:13:00","13:15:00",10,"Ningaloo Marine Park",NA,"93","Charlotte Aston",20191114,"Todd","Yes","",373,374,439,"Shark flips BRUV",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","6.54467","Acanthuridae","Acanthurus","mata",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","5.25000","Acanthuridae","Naso","hexacanthus",NA,6,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","18.78600","Balistidae","Xanthichthys","lineopunctatus",NA,2,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","35.51733","Caesionidae","Pterocaesio","chrysozona",NA,42,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","37.56533","Carangidae","Carangoides","fulvoguttatus",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","11.10200","Chaetodontidae","Heniochus","diphreutes",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","0.63933","Haemulidae","Diagramma","pictum",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","57.62467","Holocentridae","Myripristis","botche",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","8.14000","Labridae","Bodianus","solatus",NA,2,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","54.61267","Labridae","Labroides","dimidiatus",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","16.07267","Labridae","Pseudojuloides","sp1",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","59.81067","Labridae","Suezichthys","cyanolaemus",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","13.52133","Lethrinidae","Gymnocranius","grandoculis",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","47.32467","Lethrinidae","Lethrinus","miniatus",NA,4,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","35.09200","Lethrinidae","Lethrinus","ravus",NA,2,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","38.90400","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","0.66000","Lutjanidae","Lutjanus","quinquelineatus",NA,42,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","1.83133","Lutjanidae","Lutjanus","vitta",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","18.37600","Lutjanidae","Pristipomoides","multidens",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","18.88733","Lutjanidae","Pristipomoides","typus","Seems to have flowy fins",1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","7.07600","Monacanthidae","Aluterus","monoceros",NA,2,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","3.19267","Mullidae","Parupeneus","spilurus",NA,6,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","55.42667","Nemipteridae","Scolopsis","affinis",NA,3,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","5.11800","Pomacanthidae","Chaetodontoplus","personifer",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","18.99667","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","12.21733","Scaridae","Scarus","ghobban",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","43.54533","Serranidae","Cephalopholis","sonnerati",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","51.35000","Serranidae","Epinephelus","multinotatus",NA,1,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","55.30800","Serranidae","Pseudanthias","cooperi",NA,2,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.03","10.03_L367.avi","1","18.35133","Serranidae","Variola","louti",NA,2,"new",113.5628228,-22.66874535,14082019,"12:24:00","13:31:00",10,"Ningaloo Marine Park",NA,"88","Charlotte Aston",20191010,"Todd","Yes","",367,368,440,"Backwards image ridge. Really cool drop. Tim should show this one.",1,"1","Yes","Yes","20200305","Charlotte Aston",20200312,""
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","28.05400","Ariidae","Netuma","thalassina","check - speedy boi",1,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","52.54867","Carangidae","Carangoides","caeruleopinnatus",NA,2,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","33.91333","Carangidae","Carangoides","equula",NA,1,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","49.56733","Carangidae","Decapterus","spp",NA,1,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","49.21467","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","55.26067","Carcharhinidae","Rhizoprionodon","acutus",NA,1,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
"2019-08-Ningaloo_stereo-BRUVS","10.09","10.09_L378.avi","1","54.41800","Lethrinidae","Gymnocranius","grandoculis",NA,1,"legacy",113.55942,-22.62918,14082019,"14:34:00","16:05:00",10,"Ningaloo Marine Park",NA,"160","Brooke Gibbons",20190911,"Todd - need to check shark","Yes","",378,377,423,"Converted wrong. ",2,"1","Yes","Yes","20200305","",NA,"Still converted wrong"
